filename,label
Image_4786.jpg,ADONIS
Image_786.jpg,MILBERTS TORTOISESHELL
Image_3261.jpg,GREAT JAY
Image_3104.jpg,CRECENT
Image_3016.jpg,LARGE MARBLE
Image_1621.jpg,ULYSES
Image_4142.jpg,BLUE SPOTTED CROW
Image_4765.jpg,COPPER TAIL
Image_1944.jpg,COMMON WOOD-NYMPH
Image_1836.jpg,CRECENT
Image_3536.jpg,ADONIS
Image_411.jpg,ATALA
Image_670.jpg,SLEEPY ORANGE
Image_2084.jpg,ADONIS
Image_3842.jpg,ULYSES
Image_4676.jpg,PURPLE HAIRSTREAK
Image_588.jpg,PURPLISH COPPER
Image_309.jpg,CLEOPATRA
Image_4064.jpg,INDRA SWALLOW
Image_2774.jpg,CLOUDED SULPHUR
Image_3348.jpg,MESTRA
Image_711.jpg,BLACK HAIRSTREAK
Image_4373.jpg,SLEEPY ORANGE
Image_2579.jpg,SLEEPY ORANGE
Image_1318.jpg,INDRA SWALLOW
Image_334.jpg,INDRA SWALLOW
Image_2792.jpg,CHESTNUT
Image_4504.jpg,EASTERN PINE ELFIN
Image_2157.jpg,PEACOCK
Image_3538.jpg,GREAT EGGFLY
Image_4984.jpg,BROWN SIPROETA
Image_4348.jpg,CABBAGE WHITE
Image_2122.jpg,CAIRNS BIRDWING
Image_1396.jpg,EASTERN DAPPLE WHITE
Image_1439.jpg,MOURNING CLOAK
Image_2878.jpg,BANDED ORANGE HELICONIAN
Image_2234.jpg,COPPER TAIL
Image_4524.jpg,CABBAGE WHITE
Image_4496.jpg,TWO BARRED FLASHER
Image_5145.jpg,COPPER TAIL
Image_1606.jpg,CABBAGE WHITE
Image_1093.jpg,ELBOWED PIERROT
Image_390.jpg,EASTERN COMA
Image_3687.jpg,ZEBRA LONG WING
Image_4702.jpg,ATALA
Image_2408.jpg,RED ADMIRAL
Image_4192.jpg,CHESTNUT
Image_1272.jpg,ELBOWED PIERROT
Image_3948.jpg,SCARCE SWALLOW
Image_1654.jpg,PURPLISH COPPER
Image_2188.jpg,PURPLISH COPPER
Image_4212.jpg,METALMARK
Image_218.jpg,EASTERN PINE ELFIN
Image_1377.jpg,TWO BARRED FLASHER
Image_3260.jpg,PAPER KITE
Image_4889.jpg,COMMON BANDED AWL
Image_3936.jpg,COPPER TAIL
Image_2612.jpg,VICEROY
Image_1129.jpg,MOURNING CLOAK
Image_253.jpg,RED POSTMAN
Image_1968.jpg,CLOUDED SULPHUR
Image_3097.jpg,ELBOWED PIERROT
Image_3806.jpg,ZEBRA LONG WING
Image_1609.jpg,RED POSTMAN
Image_4461.jpg,MESTRA
Image_1644.jpg,CLEOPATRA
Image_3086.jpg,ELBOWED PIERROT
Image_4305.jpg,TROPICAL LEAFWING
Image_4910.jpg,BANDED PEACOCK
Image_4010.jpg,ZEBRA LONG WING
Image_2229.jpg,BANDED ORANGE HELICONIAN
Image_551.jpg,RED ADMIRAL
Image_2772.jpg,RED ADMIRAL
Image_2550.jpg,EASTERN COMA
Image_3038.jpg,PURPLISH COPPER
Image_5099.jpg,MALACHITE
Image_2248.jpg,STRAITED QUEEN
Image_3346.jpg,GREAT EGGFLY
Image_3018.jpg,BROWN SIPROETA
Image_3295.jpg,CLOUDED SULPHUR
Image_3153.jpg,SOOTYWING
Image_4709.jpg,BROWN SIPROETA
Image_4892.jpg,LARGE MARBLE
Image_1300.jpg,INDRA SWALLOW
Image_181.jpg,PURPLISH COPPER
Image_4688.jpg,LARGE MARBLE
Image_11.jpg,CRECENT
Image_2380.jpg,GREAT JAY
Image_2744.jpg,WOOD SATYR
Image_859.jpg,TWO BARRED FLASHER
Image_3661.jpg,AN 88
Image_4241.jpg,PAPER KITE
Image_4148.jpg,INDRA SWALLOW
Image_4815.jpg,BANDED ORANGE HELICONIAN
Image_2450.jpg,ZEBRA LONG WING
Image_2444.jpg,RED SPOTTED PURPLE
Image_5113.jpg,ADONIS
Image_3043.jpg,SOOTYWING
Image_4749.jpg,PURPLISH COPPER
Image_1647.jpg,VICEROY
Image_2518.jpg,LARGE MARBLE
Image_3752.jpg,CRECENT
Image_3430.jpg,MESTRA
Image_4932.jpg,CHECQUERED SKIPPER
Image_2024.jpg,TWO BARRED FLASHER
Image_3852.jpg,IPHICLUS SISTER
Image_3932.jpg,RED CRACKER
Image_2584.jpg,QUESTION MARK
Image_2834.jpg,TROPICAL LEAFWING
Image_94.jpg,PEACOCK
Image_2447.jpg,BECKERS WHITE
Image_3560.jpg,SILVER SPOT SKIPPER
Image_1008.jpg,AMERICAN SNOOT
Image_2743.jpg,BLUE SPOTTED CROW
Image_3744.jpg,EASTERN PINE ELFIN
Image_1216.jpg,JULIA
Image_4098.jpg,COPPER TAIL
Image_4355.jpg,GREAT JAY
Image_2562.jpg,COPPER TAIL
Image_4763.jpg,VICEROY
Image_4275.jpg,PAPER KITE
Image_4068.jpg,GOLD BANDED
Image_2081.jpg,BLACK HAIRSTREAK
Image_2855.jpg,VICEROY
Image_4425.jpg,MONARCH
Image_95.jpg,TROPICAL LEAFWING
Image_2046.jpg,METALMARK
Image_2133.jpg,MONARCH
Image_4560.jpg,AMERICAN SNOOT
Image_5020.jpg,POPINJAY
Image_548.jpg,DANAID EGGFLY
Image_4233.jpg,ADONIS
Image_1673.jpg,COPPER TAIL
Image_4707.jpg,ADONIS
Image_2756.jpg,GREAT JAY
Image_4341.jpg,CAIRNS BIRDWING
Image_2794.jpg,IPHICLUS SISTER
Image_4002.jpg,MONARCH
Image_1646.jpg,ORANGE OAKLEAF
Image_1906.jpg,ULYSES
Image_1605.jpg,MANGROVE SKIPPER
Image_2065.jpg,BLACK HAIRSTREAK
Image_452.jpg,EASTERN DAPPLE WHITE
Image_1543.jpg,APPOLLO
Image_1776.jpg,EASTERN DAPPLE WHITE
Image_3029.jpg,ORANGE OAKLEAF
Image_2706.jpg,PURPLE HAIRSTREAK
Image_4970.jpg,VICEROY
Image_3847.jpg,GREAT EGGFLY
Image_1148.jpg,GREEN CELLED CATTLEHEART
Image_3141.jpg,PAINTED LADY
Image_3537.jpg,MANGROVE SKIPPER
Image_2277.jpg,PIPEVINE SWALLOW
Image_2874.jpg,BROWN SIPROETA
Image_594.jpg,MALACHITE
Image_5147.jpg,RED ADMIRAL
Image_3302.jpg,APPOLLO
Image_1589.jpg,AMERICAN SNOOT
Image_3722.jpg,PAPER KITE
Image_3780.jpg,AN 88
Image_688.jpg,ELBOWED PIERROT
Image_2008.jpg,CABBAGE WHITE
Image_3915.jpg,CLOUDED SULPHUR
Image_3131.jpg,RED SPOTTED PURPLE
Image_1565.jpg,RED CRACKER
Image_1790.jpg,BANDED PEACOCK
Image_2938.jpg,CHESTNUT
Image_2864.jpg,RED POSTMAN
Image_4095.jpg,CHECQUERED SKIPPER
Image_4822.jpg,TROPICAL LEAFWING
Image_1983.jpg,ADONIS
Image_5185.jpg,CLODIUS PARNASSIAN
Image_5035.jpg,BLUE SPOTTED CROW
Image_4492.jpg,CRECENT
Image_2517.jpg,INDRA SWALLOW
Image_4527.jpg,MONARCH
Image_488.jpg,CRECENT
Image_5170.jpg,SLEEPY ORANGE
Image_4969.jpg,BLUE MORPHO
Image_1040.jpg,RED CRACKER
Image_3593.jpg,MALACHITE
Image_1562.jpg,CAIRNS BIRDWING
Image_2172.jpg,SOUTHERN DOGFACE
Image_4303.jpg,PAPER KITE
Image_4433.jpg,STRAITED QUEEN
Image_2600.jpg,ADONIS
Image_4053.jpg,SOOTYWING
Image_5024.jpg,CLODIUS PARNASSIAN
Image_2559.jpg,ULYSES
Image_3031.jpg,MILBERTS TORTOISESHELL
Image_4540.jpg,WOOD SATYR
Image_1470.jpg,ULYSES
Image_703.jpg,VICEROY
Image_896.jpg,SCARCE SWALLOW
Image_3764.jpg,MALACHITE
Image_589.jpg,ORCHARD SWALLOW
Image_2824.jpg,IPHICLUS SISTER
Image_1554.jpg,ORANGE OAKLEAF
Image_72.jpg,RED POSTMAN
Image_3413.jpg,BLUE SPOTTED CROW
Image_4369.jpg,SOUTHERN DOGFACE
Image_3272.jpg,GREEN CELLED CATTLEHEART
Image_4559.jpg,ULYSES
Image_2567.jpg,PURPLISH COPPER
Image_1172.jpg,BLUE SPOTTED CROW
Image_4645.jpg,POPINJAY
Image_2863.jpg,SILVER SPOT SKIPPER
Image_235.jpg,ZEBRA LONG WING
Image_3502.jpg,YELLOW SWALLOW TAIL
Image_2208.jpg,IPHICLUS SISTER
Image_384.jpg,PEACOCK
Image_2957.jpg,AN 88
Image_2677.jpg,BROWN SIPROETA
Image_4914.jpg,TWO BARRED FLASHER
Image_3239.jpg,BANDED PEACOCK
Image_1099.jpg,CLODIUS PARNASSIAN
Image_3982.jpg,METALMARK
Image_45.jpg,MONARCH
Image_3048.jpg,MESTRA
Image_270.jpg,ORANGE TIP
Image_4886.jpg,INDRA SWALLOW
Image_4209.jpg,TROPICAL LEAFWING
Image_3350.jpg,RED POSTMAN
Image_4092.jpg,PURPLE HAIRSTREAK
Image_1374.jpg,CHESTNUT
Image_4823.jpg,CABBAGE WHITE
Image_1388.jpg,PAPER KITE
Image_5002.jpg,CAIRNS BIRDWING
Image_301.jpg,ORCHARD SWALLOW
Image_2611.jpg,MESTRA
Image_3263.jpg,BECKERS WHITE
Image_3785.jpg,PURPLISH COPPER
Image_3297.jpg,PINE WHITE
Image_2472.jpg,PURPLISH COPPER
Image_3900.jpg,CHECQUERED SKIPPER
Image_3513.jpg,PURPLE HAIRSTREAK
Image_3011.jpg,QUESTION MARK
Image_4067.jpg,COMMON WOOD-NYMPH
Image_526.jpg,PAPER KITE
Image_3054.jpg,MONARCH
Image_949.jpg,ORANGE TIP
Image_389.jpg,JULIA
Image_4317.jpg,ORANGE TIP
Image_3112.jpg,CLODIUS PARNASSIAN
Image_4486.jpg,PAINTED LADY
Image_352.jpg,CRIMSON PATCH
Image_2351.jpg,LARGE MARBLE
Image_376.jpg,GREAT EGGFLY
Image_491.jpg,BLUE MORPHO
Image_3334.jpg,MESTRA
Image_5134.jpg,PEACOCK
Image_4168.jpg,MONARCH
Image_2418.jpg,EASTERN COMA
Image_1419.jpg,BANDED ORANGE HELICONIAN
Image_185.jpg,GOLD BANDED
Image_3310.jpg,CRIMSON PATCH
Image_2966.jpg,SOOTYWING
Image_4787.jpg,BECKERS WHITE
Image_632.jpg,CABBAGE WHITE
Image_1656.jpg,SOUTHERN DOGFACE
Image_2114.jpg,ULYSES
Image_5051.jpg,INDRA SWALLOW
Image_5045.jpg,AN 88
Image_3556.jpg,SLEEPY ORANGE
Image_3869.jpg,AN 88
Image_4747.jpg,COMMON BANDED AWL
Image_1356.jpg,SOUTHERN DOGFACE
Image_356.jpg,SCARCE SWALLOW
Image_968.jpg,ORCHARD SWALLOW
Image_3739.jpg,MALACHITE
Image_153.jpg,YELLOW SWALLOW TAIL
Image_2325.jpg,COMMON BANDED AWL
Image_3864.jpg,MONARCH
Image_3228.jpg,MALACHITE
Image_2571.jpg,RED CRACKER
Image_2397.jpg,BECKERS WHITE
Image_2916.jpg,CABBAGE WHITE
Image_4314.jpg,GREAT JAY
Image_3856.jpg,ATALA
Image_4832.jpg,EASTERN DAPPLE WHITE
Image_1961.jpg,MOURNING CLOAK
Image_2132.jpg,BROWN SIPROETA
Image_2984.jpg,CAIRNS BIRDWING
Image_192.jpg,GREAT JAY
Image_4943.jpg,JULIA
Image_2759.jpg,ELBOWED PIERROT
Image_988.jpg,AMERICAN SNOOT
Image_4126.jpg,RED ADMIRAL
Image_4323.jpg,SCARCE SWALLOW
Image_4378.jpg,IPHICLUS SISTER
Image_1669.jpg,RED ADMIRAL
Image_3884.jpg,MONARCH
Image_430.jpg,MANGROVE SKIPPER
Image_1480.jpg,COMMON WOOD-NYMPH
Image_4834.jpg,COMMON WOOD-NYMPH
Image_3874.jpg,RED CRACKER
Image_1904.jpg,MOURNING CLOAK
Image_1770.jpg,DANAID EGGFLY
Image_5098.jpg,SILVER SPOT SKIPPER
Image_3802.jpg,BECKERS WHITE
Image_4838.jpg,CRECENT
Image_2293.jpg,PAINTED LADY
Image_3181.jpg,CRECENT
Image_704.jpg,TROPICAL LEAFWING
Image_2465.jpg,BROWN SIPROETA
Image_964.jpg,MOURNING CLOAK
Image_3716.jpg,SOOTYWING
Image_29.jpg,SCARCE SWALLOW
Image_982.jpg,ELBOWED PIERROT
Image_4495.jpg,COMMON BANDED AWL
Image_2053.jpg,GOLD BANDED
Image_419.jpg,BANDED PEACOCK
Image_1555.jpg,GREEN CELLED CATTLEHEART
Image_4366.jpg,JULIA
Image_237.jpg,BANDED ORANGE HELICONIAN
Image_5088.jpg,CHESTNUT
Image_2378.jpg,WOOD SATYR
Image_3068.jpg,EASTERN DAPPLE WHITE
Image_5161.jpg,SCARCE SWALLOW
Image_3784.jpg,ULYSES
Image_2166.jpg,RED SPOTTED PURPLE
Image_321.jpg,MALACHITE
Image_805.jpg,MOURNING CLOAK
Image_1083.jpg,PINE WHITE
Image_1441.jpg,AMERICAN SNOOT
Image_1998.jpg,BLACK HAIRSTREAK
Image_2637.jpg,BLUE MORPHO
Image_3199.jpg,BLUE SPOTTED CROW
Image_33.jpg,MALACHITE
Image_693.jpg,CLOUDED SULPHUR
Image_4049.jpg,APPOLLO
Image_3100.jpg,SOUTHERN DOGFACE
Image_2402.jpg,MANGROVE SKIPPER
Image_4598.jpg,YELLOW SWALLOW TAIL
Image_580.jpg,VICEROY
Image_3774.jpg,PAINTED LADY
Image_4013.jpg,CHESTNUT
Image_658.jpg,MESTRA
Image_1676.jpg,AFRICAN GIANT SWALLOWTAIL
Image_3160.jpg,CAIRNS BIRDWING
Image_4132.jpg,SCARCE SWALLOW
Image_5093.jpg,MOURNING CLOAK
Image_2372.jpg,MOURNING CLOAK
Image_2493.jpg,POPINJAY
Image_2831.jpg,QUESTION MARK
Image_1428.jpg,POPINJAY
Image_3743.jpg,RED POSTMAN
Image_3637.jpg,STRAITED QUEEN
Image_2154.jpg,LARGE MARBLE
Image_3594.jpg,EASTERN PINE ELFIN
Image_5007.jpg,METALMARK
Image_2019.jpg,PIPEVINE SWALLOW
Image_738.jpg,YELLOW SWALLOW TAIL
Image_3213.jpg,GREAT JAY
Image_2029.jpg,SLEEPY ORANGE
Image_3891.jpg,RED SPOTTED PURPLE
Image_1155.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1501.jpg,ATALA
Image_4325.jpg,VICEROY
Image_264.jpg,GOLD BANDED
Image_4412.jpg,BLUE SPOTTED CROW
Image_4996.jpg,AFRICAN GIANT SWALLOWTAIL
Image_444.jpg,PIPEVINE SWALLOW
Image_4180.jpg,GOLD BANDED
Image_2881.jpg,MOURNING CLOAK
Image_1753.jpg,SLEEPY ORANGE
Image_5049.jpg,BANDED ORANGE HELICONIAN
Image_4470.jpg,MANGROVE SKIPPER
Image_4965.jpg,GOLD BANDED
Image_5003.jpg,EASTERN PINE ELFIN
Image_1942.jpg,SOUTHERN DOGFACE
Image_2573.jpg,MONARCH
Image_256.jpg,BECKERS WHITE
Image_1957.jpg,MONARCH
Image_590.jpg,ADONIS
Image_4626.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1614.jpg,IPHICLUS SISTER
Image_5130.jpg,BANDED ORANGE HELICONIAN
Image_2170.jpg,ORCHARD SWALLOW
Image_725.jpg,ADONIS
Image_1020.jpg,ELBOWED PIERROT
Image_3892.jpg,CLODIUS PARNASSIAN
Image_4548.jpg,ATALA
Image_2330.jpg,BLACK HAIRSTREAK
Image_872.jpg,PURPLE HAIRSTREAK
Image_4851.jpg,EASTERN PINE ELFIN
Image_2255.jpg,CABBAGE WHITE
Image_4301.jpg,POPINJAY
Image_4329.jpg,COMMON BANDED AWL
Image_2496.jpg,MILBERTS TORTOISESHELL
Image_3603.jpg,CHESTNUT
Image_1786.jpg,LARGE MARBLE
Image_3139.jpg,SLEEPY ORANGE
Image_30.jpg,CRECENT
Image_4796.jpg,RED SPOTTED PURPLE
Image_4283.jpg,POPINJAY
Image_3963.jpg,ORCHARD SWALLOW
Image_363.jpg,EASTERN DAPPLE WHITE
Image_2558.jpg,QUESTION MARK
Image_887.jpg,BLUE SPOTTED CROW
Image_4046.jpg,JULIA
Image_4933.jpg,ADONIS
Image_3532.jpg,RED CRACKER
Image_557.jpg,CLODIUS PARNASSIAN
Image_869.jpg,PAPER KITE
Image_4828.jpg,MOURNING CLOAK
Image_180.jpg,GREAT JAY
Image_3805.jpg,TROPICAL LEAFWING
Image_4900.jpg,QUESTION MARK
Image_4110.jpg,ATALA
Image_1863.jpg,RED ADMIRAL
Image_3853.jpg,MOURNING CLOAK
Image_1407.jpg,MESTRA
Image_4992.jpg,BLUE SPOTTED CROW
Image_3693.jpg,STRAITED QUEEN
Image_4234.jpg,BLUE MORPHO
Image_777.jpg,IPHICLUS SISTER
Image_4893.jpg,RED ADMIRAL
Image_986.jpg,MONARCH
Image_2714.jpg,MANGROVE SKIPPER
Image_3445.jpg,MONARCH
Image_195.jpg,GREAT JAY
Image_1587.jpg,CRECENT
Image_4040.jpg,MOURNING CLOAK
Image_714.jpg,PURPLISH COPPER
Image_2220.jpg,IPHICLUS SISTER
Image_1491.jpg,CLODIUS PARNASSIAN
Image_241.jpg,COMMON BANDED AWL
Image_3307.jpg,AN 88
Image_3770.jpg,AN 88
Image_3810.jpg,COPPER TAIL
Image_1726.jpg,ADONIS
Image_1327.jpg,YELLOW SWALLOW TAIL
Image_322.jpg,COPPER TAIL
Image_1978.jpg,MOURNING CLOAK
Image_3787.jpg,MOURNING CLOAK
Image_471.jpg,ELBOWED PIERROT
Image_1884.jpg,ULYSES
Image_2448.jpg,ORCHARD SWALLOW
Image_2625.jpg,SILVER SPOT SKIPPER
Image_3399.jpg,GREEN CELLED CATTLEHEART
Image_4405.jpg,PURPLE HAIRSTREAK
Image_1682.jpg,BANDED PEACOCK
Image_4953.jpg,AMERICAN SNOOT
Image_3185.jpg,PAINTED LADY
Image_113.jpg,TROPICAL LEAFWING
Image_286.jpg,QUESTION MARK
Image_1135.jpg,PURPLISH COPPER
Image_5167.jpg,CRECENT
Image_2654.jpg,BLACK HAIRSTREAK
Image_468.jpg,PAPER KITE
Image_700.jpg,EASTERN COMA
Image_3980.jpg,BECKERS WHITE
Image_2455.jpg,GREY HAIRSTREAK
Image_4974.jpg,COPPER TAIL
Image_701.jpg,GREY HAIRSTREAK
Image_865.jpg,CAIRNS BIRDWING
Image_2349.jpg,PURPLE HAIRSTREAK
Image_2949.jpg,PAPER KITE
Image_23.jpg,ZEBRA LONG WING
Image_2076.jpg,CABBAGE WHITE
Image_4864.jpg,TWO BARRED FLASHER
Image_4018.jpg,CRIMSON PATCH
Image_1881.jpg,ORANGE OAKLEAF
Image_2178.jpg,SILVER SPOT SKIPPER
Image_1622.jpg,DANAID EGGFLY
Image_91.jpg,COMMON BANDED AWL
Image_4599.jpg,SOOTYWING
Image_3979.jpg,CAIRNS BIRDWING
Image_512.jpg,BROWN SIPROETA
Image_1778.jpg,EASTERN DAPPLE WHITE
Image_2082.jpg,RED ADMIRAL
Image_6.jpg,MOURNING CLOAK
Image_3175.jpg,POPINJAY
Image_2306.jpg,MILBERTS TORTOISESHELL
Image_2268.jpg,QUESTION MARK
Image_1913.jpg,DANAID EGGFLY
Image_2313.jpg,CRECENT
Image_4249.jpg,SOUTHERN DOGFACE
Image_5084.jpg,ORANGE OAKLEAF
Image_2309.jpg,SOOTYWING
Image_514.jpg,BROWN SIPROETA
Image_3081.jpg,MALACHITE
Image_3173.jpg,CHECQUERED SKIPPER
Image_132.jpg,JULIA
Image_2443.jpg,PIPEVINE SWALLOW
Image_4742.jpg,PIPEVINE SWALLOW
Image_3294.jpg,ULYSES
Image_5174.jpg,CHECQUERED SKIPPER
Image_3985.jpg,ORANGE TIP
Image_3364.jpg,JULIA
Image_3707.jpg,CHECQUERED SKIPPER
Image_3626.jpg,RED CRACKER
Image_393.jpg,GREEN CELLED CATTLEHEART
Image_209.jpg,RED CRACKER
Image_4744.jpg,CABBAGE WHITE
Image_1317.jpg,METALMARK
Image_346.jpg,ORCHARD SWALLOW
Image_1249.jpg,MILBERTS TORTOISESHELL
Image_1329.jpg,MANGROVE SKIPPER
Image_3825.jpg,ELBOWED PIERROT
Image_3686.jpg,ULYSES
Image_5157.jpg,SCARCE SWALLOW
Image_2357.jpg,CRECENT
Image_5070.jpg,EASTERN DAPPLE WHITE
Image_3606.jpg,AN 88
Image_2795.jpg,EASTERN COMA
Image_666.jpg,SOUTHERN DOGFACE
Image_4356.jpg,BANDED PEACOCK
Image_244.jpg,WOOD SATYR
Image_3611.jpg,VICEROY
Image_1413.jpg,INDRA SWALLOW
Image_4003.jpg,CRIMSON PATCH
Image_4308.jpg,ORANGE OAKLEAF
Image_1465.jpg,CHECQUERED SKIPPER
Image_1122.jpg,STRAITED QUEEN
Image_2468.jpg,INDRA SWALLOW
Image_3242.jpg,BLUE SPOTTED CROW
Image_3026.jpg,ADONIS
Image_4769.jpg,ELBOWED PIERROT
Image_4994.jpg,ATALA
Image_1935.jpg,POPINJAY
Image_4705.jpg,APPOLLO
Image_617.jpg,CHECQUERED SKIPPER
Image_1379.jpg,INDRA SWALLOW
Image_4912.jpg,BANDED ORANGE HELICONIAN
Image_407.jpg,AN 88
Image_977.jpg,BLACK HAIRSTREAK
Image_3527.jpg,EASTERN PINE ELFIN
Image_276.jpg,WOOD SATYR
Image_3366.jpg,BLUE SPOTTED CROW
Image_2686.jpg,CAIRNS BIRDWING
Image_4203.jpg,BECKERS WHITE
Image_3904.jpg,COMMON WOOD-NYMPH
Image_219.jpg,BANDED ORANGE HELICONIAN
Image_1980.jpg,SOOTYWING
Image_2215.jpg,MALACHITE
Image_4328.jpg,MESTRA
Image_3317.jpg,TWO BARRED FLASHER
Image_2682.jpg,PINE WHITE
Image_117.jpg,APPOLLO
Image_2516.jpg,CHESTNUT
Image_2696.jpg,PINE WHITE
Image_3663.jpg,GREAT JAY
Image_2167.jpg,ADONIS
Image_520.jpg,TWO BARRED FLASHER
Image_941.jpg,PAINTED LADY
Image_781.jpg,RED CRACKER
Image_1495.jpg,COPPER TAIL
Image_3417.jpg,PIPEVINE SWALLOW
Image_1749.jpg,PURPLISH COPPER
Image_2956.jpg,APPOLLO
Image_4315.jpg,GREEN CELLED CATTLEHEART
Image_546.jpg,MESTRA
Image_5102.jpg,APPOLLO
Image_5087.jpg,CLODIUS PARNASSIAN
Image_4866.jpg,COPPER TAIL
Image_1951.jpg,MONARCH
Image_2281.jpg,WOOD SATYR
Image_2962.jpg,GREEN CELLED CATTLEHEART
Image_4536.jpg,RED SPOTTED PURPLE
Image_1721.jpg,ORCHARD SWALLOW
Image_630.jpg,ELBOWED PIERROT
Image_265.jpg,PIPEVINE SWALLOW
Image_4758.jpg,BROWN SIPROETA
Image_4566.jpg,GREAT JAY
Image_4217.jpg,GOLD BANDED
Image_100.jpg,ADONIS
Image_4359.jpg,PIPEVINE SWALLOW
Image_3203.jpg,APPOLLO
Image_1263.jpg,PURPLISH COPPER
Image_1519.jpg,EASTERN PINE ELFIN
Image_1098.jpg,CAIRNS BIRDWING
Image_673.jpg,BLUE MORPHO
Image_3253.jpg,CRIMSON PATCH
Image_2290.jpg,GOLD BANDED
Image_3277.jpg,METALMARK
Image_255.jpg,AMERICAN SNOOT
Image_4429.jpg,TROPICAL LEAFWING
Image_921.jpg,ULYSES
Image_4595.jpg,MONARCH
Image_1188.jpg,ORANGE TIP
Image_50.jpg,PURPLISH COPPER
Image_4076.jpg,ATALA
Image_266.jpg,ELBOWED PIERROT
Image_5028.jpg,GREEN CELLED CATTLEHEART
Image_3872.jpg,PURPLE HAIRSTREAK
Image_1316.jpg,RED POSTMAN
Image_2370.jpg,ORANGE TIP
Image_527.jpg,LARGE MARBLE
Image_1348.jpg,BANDED ORANGE HELICONIAN
Image_2233.jpg,ZEBRA LONG WING
Image_2999.jpg,LARGE MARBLE
Image_4917.jpg,BLUE SPOTTED CROW
Image_4424.jpg,GOLD BANDED
Image_957.jpg,MALACHITE
Image_509.jpg,COMMON BANDED AWL
Image_2463.jpg,MOURNING CLOAK
Image_4754.jpg,ADONIS
Image_4593.jpg,MANGROVE SKIPPER
Image_4309.jpg,COMMON WOOD-NYMPH
Image_3083.jpg,AFRICAN GIANT SWALLOWTAIL
Image_2968.jpg,MOURNING CLOAK
Image_3289.jpg,PEACOCK
Image_1923.jpg,VICEROY
Image_1521.jpg,ELBOWED PIERROT
Image_4662.jpg,CLODIUS PARNASSIAN
Image_1912.jpg,RED SPOTTED PURPLE
Image_942.jpg,MILBERTS TORTOISESHELL
Image_3156.jpg,CLOUDED SULPHUR
Image_4929.jpg,METALMARK
Image_1399.jpg,CLODIUS PARNASSIAN
Image_1931.jpg,JULIA
Image_4993.jpg,GREAT JAY
Image_3564.jpg,ZEBRA LONG WING
Image_1668.jpg,PAPER KITE
Image_1629.jpg,BANDED ORANGE HELICONIAN
Image_1443.jpg,LARGE MARBLE
Image_3339.jpg,RED CRACKER
Image_1628.jpg,PINE WHITE
Image_2312.jpg,CRECENT
Image_4868.jpg,CLEOPATRA
Image_4069.jpg,RED SPOTTED PURPLE
Image_2761.jpg,ELBOWED PIERROT
Image_680.jpg,PAINTED LADY
Image_2245.jpg,COMMON WOOD-NYMPH
Image_2441.jpg,YELLOW SWALLOW TAIL
Image_788.jpg,AMERICAN SNOOT
Image_4117.jpg,RED ADMIRAL
Image_1796.jpg,CRIMSON PATCH
Image_958.jpg,MALACHITE
Image_3670.jpg,BROWN SIPROETA
Image_524.jpg,CABBAGE WHITE
Image_1874.jpg,AN 88
Image_28.jpg,COMMON BANDED AWL
Image_4514.jpg,QUESTION MARK
Image_3669.jpg,BANDED ORANGE HELICONIAN
Image_1019.jpg,BLACK HAIRSTREAK
Image_1538.jpg,RED POSTMAN
Image_4389.jpg,EASTERN COMA
Image_4530.jpg,JULIA
Image_1456.jpg,SLEEPY ORANGE
Image_274.jpg,TWO BARRED FLASHER
Image_4208.jpg,AFRICAN GIANT SWALLOWTAIL
Image_5149.jpg,EASTERN PINE ELFIN
Image_3749.jpg,GREAT JAY
Image_3030.jpg,POPINJAY
Image_4218.jpg,CHECQUERED SKIPPER
Image_2471.jpg,ORANGE OAKLEAF
Image_1256.jpg,PIPEVINE SWALLOW
Image_1271.jpg,CRECENT
Image_626.jpg,CAIRNS BIRDWING
Image_5142.jpg,RED SPOTTED PURPLE
Image_5014.jpg,ORANGE TIP
Image_2624.jpg,WOOD SATYR
Image_3138.jpg,SOOTYWING
Image_2146.jpg,SLEEPY ORANGE
Image_3452.jpg,ELBOWED PIERROT
Image_3859.jpg,BANDED ORANGE HELICONIAN
Image_893.jpg,PURPLE HAIRSTREAK
Image_3088.jpg,SILVER SPOT SKIPPER
Image_4891.jpg,MOURNING CLOAK
Image_319.jpg,GREY HAIRSTREAK
Image_248.jpg,CABBAGE WHITE
Image_5010.jpg,COMMON BANDED AWL
Image_2068.jpg,DANAID EGGFLY
Image_1933.jpg,BANDED PEACOCK
Image_1133.jpg,BROWN SIPROETA
Image_355.jpg,PURPLE HAIRSTREAK
Image_4157.jpg,MOURNING CLOAK
Image_637.jpg,PAPER KITE
Image_1992.jpg,BANDED PEACOCK
Image_2548.jpg,BLACK HAIRSTREAK
Image_1341.jpg,SCARCE SWALLOW
Image_476.jpg,ULYSES
Image_2988.jpg,CLOUDED SULPHUR
Image_1607.jpg,PAPER KITE
Image_4738.jpg,INDRA SWALLOW
Image_3116.jpg,RED SPOTTED PURPLE
Image_4079.jpg,BLACK HAIRSTREAK
Image_4606.jpg,AN 88
Image_756.jpg,COMMON BANDED AWL
Image_924.jpg,ULYSES
Image_1055.jpg,MANGROVE SKIPPER
Image_4437.jpg,PEACOCK
